Date,AGRO,ALUA,BBAR,BMA,BYMA,CEPU,COME,CRES,CVH,EDN,GGAL,HARG,LOMA,MIRG,PAMP,SUPV,TECO2,TGNO4,TGSU2,TRAN,TXAR,VALO,YPFD
2023-04-19,35.0476188659668,250.60667419433594,523.4515991210938,659.2147827148438,30.412736892700195,234.18032836914062,11.069746971130371,199.2650909423828,1021.496826171875,186.8000030517578,396.718505859375,297.2392883300781,545.7871704101562,5304.24658203125,608.9500122070312,191.64967346191406,435.3479919433594,359.9643859863281,856.4984741210938,182.20779418945312,255.6058349609375,71.80799865722656,505.42498779296875
2023-04-20,35.19047546386719,253.59010314941406,539.4681396484375,673.3370971679688,31.933372497558594,242.13433837890625,11.241371154785156,202.01657104492188,1041.496826171875,188.0,409.08380126953125,297.2392883300781,559.489990234375,5442.7001953125,614.9000244140625,196.57591247558594,442.6220703125,383.2379455566406,857.6015014648438,178.72145080566406,267.50469970703125,73.9225845336914,507.82000732421875
2023-04-21,35.19047546386719,275.9656982421875,543.5935668945312,682.3087158203125,33.834163665771484,252.77047729492188,11.58461856842041,208.89529418945312,1052.9967041015625,194.89999389648438,418.80224609375,297.2392883300781,576.1947631835938,5540.16748046875,622.2999877929688,203.16000366210938,453.8819274902344,396.0384216308594,900.2825927734375,177.43701171875,280.7257385253906,75.15608978271484,518.5650024414062
2023-04-24,35.666664123535156,296.35235595703125,553.7052612304688,694.8526000976562,32.97880935668945,266.1350402832031,12.056585311889648,217.982421875,1068.4967041015625,208.85000610351562,426.54534912109375,297.2392883300781,576.969482421875,5657.1298828125,648.0499877929688,202.26002502441406,459.4620361328125,417.3725280761719,952.123291015625,179.82240295410156,286.8955078125,75.50853729248047,537.6799926757812
2023-04-25,36.238094329833984,310.7721862792969,553.0578002929688,699.0891723632812,33.454010009765625,267.5223388671875,12.142395973205566,215.0499267578125,1046.4967041015625,204.3000030517578,427.41455078125,297.2392883300781,570.0938720703125,5607.14599609375,647.0,199.9863739013672,466.23785400390625,416.2088317871094,968.476318359375,179.82240295410156,302.76068115234375,76.83013916015625,540.1799926757812
2023-04-26,35.80952453613281,320.21966552734375,553.7052612304688,700.875244140625,33.69160842895508,262.8517150878906,12.52855110168457,215.81021118164062,1056.4967041015625,202.0,424.8862609863281,297.2392883300781,561.0878295898438,5566.6591796875,649.75,197.94955444335938,483.5262451171875,419.3119812011719,993.0299072265625,180.92335510253906,320.8293762207031,75.9490737915039,522.780029296875
2023-04-27,35.095237731933594,308.2860107421875,527.7792358398438,671.0941772460938,34.0717658996582,251.15191650390625,12.271114349365234,207.1212921142578,1016.996826171875,198.85000610351562,417.2616271972656,297.2392883300781,551.1618041992188,5533.17041015625,627.9500122070312,191.83912658691406,466.18804931640625,419.3119812011719,966.0305786132812,179.82240295410156,312.015380859375,75.4204330444336,511.364990234375
2023-04-28,35.666664123535156,313.7555847167969,525.9995727539062,670.3049926757812,33.549049377441406,255.45263671875,12.421286582946777,201.98037719726562,1028.996826171875,201.8000030517578,412.9554443359375,297.2392883300781,540.7030639648438,5622.640625,625.7000122070312,192.26544189453125,468.62933349609375,444.91290283203125,995.4757080078125,181.8408203125,319.06658935546875,75.59663391113281,510.17498779296875
2023-05-02,34.85714340209961,312.2638854980469,513.7039794921875,659.5054931640625,32.93129348754883,245.7413787841797,12.206755638122559,201.83555603027344,1034.496826171875,201.39999389648438,411.5331726074219,297.2392883300781,531.3580932617188,5646.63330078125,624.7999877929688,185.11289978027344,455.87481689453125,435.60345458984375,984.3499145507812,183.49224853515625,326.9420471191406,74.62745666503906,500.6499938964844
2023-05-03,34.14285659790039,291.8772277832031,487.73779296875,641.1466674804688,31.60073471069336,241.3019256591797,12.12094497680664,193.5811309814453,1081.9967041015625,205.25,399.8789367675781,297.2392883300781,530.5834350585938,5663.62744140625,595.5999755859375,178.19725036621094,459.2627258300781,411.5541076660156,942.1962890625,182.75827026367188,333.1924133300781,72.95340728759766,479.5400085449219
